id,slug,title,title_2,cover,mal_link,aired_year,difficulty,added,added2
563124,563124,Dungeon no Naka no Hito,Dungeon People,https://cdn.myanimelist.net/images/anime/1026/143505.jpg,https://myanimelist.net/anime/56348/Dungeon_no_Naka_no_Hito,2024,Hard,27, September 2024
563123,563123,Ramen Akaneko,,https://cdn.myanimelist.net/images/anime/1805/142211.jpg,https://myanimelist.net/anime/57325/Ramen_Akaneko,2024,Hard,27, September 2024
563122,563122,Love Live! Sunshine!!,,https://cdn.myanimelist.net/images/anime/8/80791.jpg,https://myanimelist.net/anime/32526/Love_Live_Sunshine,2016,Hard,27, September 2024
563111,563111,The Fable,,https://cdn.myanimelist.net/images/anime/1254/141155.jpg,https://myanimelist.net/anime/55911/The_Fable,2024,Hard,23, September 2024
563110,563110,Tasuuketsu,Tasuketsu -Fate of the Majority-,https://cdn.myanimelist.net/images/anime/1482/143629.jpg,https://myanimelist.net/anime/57945/Tasuuketsu,2024,Hard,23, September 2024
563109,563109,Elf-san wa Yaserarenai.,Plus-Sized Elf,https://cdn.myanimelist.net/images/anime/1382/143437.jpg,https://myanimelist.net/anime/57845/Elf-san_wa_Yaserarenai,2024,Hard,23, September 2024
563108,563108,Delico's Nursery,,https://cdn.myanimelist.net/images/anime/1635/138391.jpg,https://myanimelist.net/anime/56179/Delicos_Nursery,2024,Hard,23, September 2024
563107,563107,Mayonaka Punch,,https://cdn.myanimelist.net/images/anime/1700/143395.jpg,https://myanimelist.net/anime/57947/Mayonaka_Punch,2024,Hard,23, September 2024
563106,563106,Boku no Tsuma wa Kanjou ga Nai,My Wife Has No Emotion,https://cdn.myanimelist.net/images/anime/1067/143885.jpg,https://myanimelist.net/anime/58272/Boku_no_Tsuma_wa_Kanjou_ga_Nai,2024,Hard,23, September 2024
563105,563105,Bye Bye, Earth,,https://cdn.myanimelist.net/images/anime/1104/145564.jpg,https://myanimelist.net/anime/53626/Bye_Bye_Earth,2024,Hard,23, September 2024
563104,563104,Koi wa Futago de Warikirenai,Love Is Indivisible by Twins,https://cdn.myanimelist.net/images/anime/1315/142250.jpg,https://myanimelist.net/anime/55996/Koi_wa_Futago_de_Warikirenai,2024,Hard,23, September 2024
563103,563103,Madougushi Dahliya wa Utsumukanai,Dahlia in Bloom: Crafting a Fresh Start with Magical Tools,https://cdn.myanimelist.net/images/anime/1572/144060.jpg,https://myanimelist.net/anime/56449/Madougushi_Dahliya_wa_Utsumukanai,2024,Hard,23, September 2024
563102,563102,VTuber Nandaga Haishin Kiri Wasuretara Densetsu ni Natteta,VTuber Legend: How I Went Viral after Forgetting to Turn Off My Stream,https://cdn.myanimelist.net/images/anime/1606/144506.jpg,https://myanimelist.net/anime/54284/VTuber_Nandaga_Haishin_Kiri_Wasuretara_Densetsu_ni_Natteta,2024,Hard,23, September 2024
563101,563101,Mob kara Hajimaru Tansaku Eiyuutan,A Nobody's Way Up to an Exploration Hero,https://cdn.myanimelist.net/images/anime/1578/143664.jpg,https://myanimelist.net/anime/57646/Mob_kara_Hajimaru_Tansaku_Eiyuutan,2024,Hard,23, September 2024
563100,563100,Isekai Yururi Kikou: Kosodateshinagara Boukensha Shimasu,A Journey Through Another World: Raising Kids While Adventuring,https://cdn.myanimelist.net/images/anime/1690/141987.jpg,https://myanimelist.net/anime/57380/Isekai_Yururi_Kikou__Kosodateshinagara_Boukensha_Shimasu,2024,Hard,23, September 2024
563099,563099,Atri: My Dear Moments,,https://cdn.myanimelist.net/images/anime/1825/143408.jpg,https://myanimelist.net/anime/53128/Atri__My_Dear_Moments,2024,Hard,23, September 2024
563098,563098,Senpai wa Otokonoko,Senpai is an Otokonoko,https://cdn.myanimelist.net/images/anime/1049/144505.jpg,https://myanimelist.net/anime/54855/Senpai_wa_Otokonoko,2024,Hard,23, September 2024
563097,563097,Katsute Mahou Shoujo to Aku wa Tekitai shiteita.,The Magical Girl and the Evil Lieutenant Used to Be Archenemies,https://cdn.myanimelist.net/images/anime/1653/143959.jpg,https://myanimelist.net/anime/57217/Katsute_Mahou_Shoujo_to_Aku_wa_Tekitai_shiteita,2024,Hard,23, September 2024
563096,563096,Naze Boku no Sekai wo Daremo Oboeteinai no ka?,Why Does Nobody Remember Me in This World?,https://cdn.myanimelist.net/images/anime/1664/144272.jpg,https://myanimelist.net/anime/56062/Naze_Boku_no_Sekai_wo_Daremo_Oboeteinai_no_ka,2024,Hard,23, September 2024
563095,563095,Shoushimin Series,Shoshimin: How to Become Ordinary,https://cdn.myanimelist.net/images/anime/1164/143459.jpg,https://myanimelist.net/anime/57810/Shoushimin_Series,2024,Hard,23, September 2024
563094,563094,Shinmai Ossan Boukensha, Saikyou Party ni Shinu hodo Kitaerarete Muteki ni Naru.,The Ossan Newbie Adventurer, Trained to Death by the Most Powerful Party, Became Invincible,https://cdn.myanimelist.net/images/anime/1212/144711.jpg,https://myanimelist.net/anime/54913/Shinmai_Ossan_Boukensha_Saikyou_Party_ni_Shinu_hodo_Kitaerarete_Muteki_ni_Naru,2024,Hard,23, September 2024
563093,563093,2.5-jigen no Ririsa,2.5 Dimensional Seduction,https://cdn.myanimelist.net/images/anime/1779/143584.jpg,https://myanimelist.net/anime/53802/25-jigen_no_Ririsa,2024,Hard,23, September 2024
563092,563092,Maougun Saikyou no Majutsushi wa Ningen datta,The Strongest Magician in the Demon Lord's Army Was a Human,https://cdn.myanimelist.net/images/anime/1814/143744.jpg,https://myanimelist.net/anime/57876/Maougun_Saikyou_no_Majutsushi_wa_Ningen_datta,2024,Hard,23, September 2024
563091,563091,Nige Jouzu no Wakagimi,The Elusive Samurai,https://cdn.myanimelist.net/images/anime/1386/140401.jpg,https://myanimelist.net/anime/54724/Nige_Jouzu_no_Wakagimi,2024,Hard,23, September 2024
563090,563090,Ore wa Subete wo "Parry" suru: Gyaku Kanchigai no Sekai Saikyou wa Boukensha ni Naritai,I Parry Everything,https://cdn.myanimelist.net/images/anime/1372/145018.jpg,https://myanimelist.net/anime/57058/Ore_wa_Subete_wo_Parry_suru__Gyaku_Kanchigai_no_Sekai_Saikyou_wa_Boukensha_ni_Naritai,2024,Hard,23, September 2024
563089,563089,Hazurewaku no "Joutai Ijou Skill" de Saikyou ni Natta Ore ga Subete wo Juurin suru made,Failure Frame: I Became the Strongest and Annihilated Everything With Low-Level Spells,https://cdn.myanimelist.net/images/anime/1914/143630.jpg,https://myanimelist.net/anime/57892/Hazurewaku_no_Joutai_Ijou_Skill_de_Saikyou_ni_Natta_Ore_ga_Subete_wo_Juurin_suru_made,2024,Hard,23, September 2024
563088,563088,Giji Harem,Pseudo Harem,https://cdn.myanimelist.net/images/anime/1607/143547.jpg,https://myanimelist.net/anime/54968/Giji_Harem,2024,Hard,23, September 2024
563087,563087,Isekai Shikkaku,No Longer Allowed in Another World,https://cdn.myanimelist.net/images/anime/1252/143457.jpg,https://myanimelist.net/anime/52367/Isekai_Shikkaku,2024,Hard,23, September 2024
563086,563086,Isekai Suicide Squad,Suicide Squad Isekai,https://cdn.myanimelist.net/images/anime/1644/142052.jpg,https://myanimelist.net/anime/55848/Isekai_Suicide_Squad,2024,Medium,23, September 2024
563085,563085,Gimai Seikatsu,Days with My Stepsister,https://cdn.myanimelist.net/images/anime/1420/143707.jpg,https://myanimelist.net/anime/52481/Gimai_Seikatsu,2024,Hard,23, September 2024
563084,563084,Make Heroine ga Oosugiru!,Makeine: Too Many Losing Heroines!,https://cdn.myanimelist.net/images/anime/1332/143513.jpg,https://myanimelist.net/anime/57524/Make_Heroine_ga_Oosugiru,2024,Medium,23, September 2024
563083,563083,Tsue to Tsurugi no Wistoria,Wistoria: Wand and Sword,https://cdn.myanimelist.net/images/anime/1281/144104.jpg,https://myanimelist.net/anime/58059/Tsue_to_Tsurugi_no_Wistoria,2024,Medium,23, September 2024
563082,563082,Shikanoko Nokonoko Koshitantan,My Deer Friend Nokotan,https://cdn.myanimelist.net/images/anime/1084/144617.jpg,https://myanimelist.net/anime/58426/Shikanoko_Nokonoko_Koshitantan,2024,Easy,23, September 2024
563081,563081,Tokidoki Bosotto Russia-go de Dereru Tonari no Alya-san,Alya Sometimes Hides Her Feelings in Russian,https://cdn.myanimelist.net/images/anime/1825/142258.jpg,https://myanimelist.net/anime/54744/Tokidoki_Bosotto_Russia-go_de_Dereru_Tonari_no_Alya-san,2024,Easy,23, September 2024
563080,563080,Hidamari Sketch,,https://cdn.myanimelist.net/images/anime/1893/133786.jpg,https://myanimelist.net/anime/1852/Hidamari_Sketch,2007,Hard,23, September 2024
563079,563079,Yume-iro Pâtissière,,https://cdn.myanimelist.net/images/anime/1076/134431.jpg,https://myanimelist.net/anime/6586/Yume-iro_Pâtissière,2009,Hard,23, September 2024
563078,563078,Asagao to Kase-san.,Kase-san and Morning Glories,https://cdn.myanimelist.net/images/anime/1578/94205.jpg,https://myanimelist.net/anime/36214/Asagao_to_Kase-san,2018,Hard,23, September 2024
563077,563077,Tsubasa Chronicle,Tsubasa RESERVoir CHRoNiCLE,https://cdn.myanimelist.net/images/anime/9/6555.jpg,https://myanimelist.net/anime/177/Tsubasa_Chronicle,2005,Medium,23, September 2024
563076,563076,Bullbuster,,https://cdn.myanimelist.net/images/anime/1074/138192.jpg,https://myanimelist.net/anime/53633/Bullbuster,2023,Hard,23, September 2024
563016,563016,Teekyuu,Teekyu,https://cdn.myanimelist.net/images/anime/1703/98658.jpg,https://myanimelist.net/anime/15125/Teekyuu,2012,Hard,20, September 2024
563015,563015,Oemojisangjuui,Lookism,https://cdn.myanimelist.net/images/anime/1456/131788.jpg,https://myanimelist.net/anime/53149/Oemojisangjuui,2022,Hard,20, September 2024
563014,563014,Tian Guan Cifu,Heaven Official's Blessing,https://cdn.myanimelist.net/images/anime/1319/109301.jpg,https://myanimelist.net/anime/40730/Tian_Guan_Cifu,2020,Hard,20, September 2024
563013,563013,Kekkaishi,,https://cdn.myanimelist.net/images/anime/7/75191.jpg,https://myanimelist.net/anime/1606/Kekkaishi,2006,Hard,20, September 2024
563012,563012,Alice to Therese no Maboroshi Koujou,Maboroshi,https://cdn.myanimelist.net/images/anime/1429/137275.jpg,https://myanimelist.net/anime/49303/Alice_to_Therese_no_Maboroshi_Koujou,2023,Hard,20, September 2024
563011,563011,MM!,,https://cdn.myanimelist.net/images/anime/8/85871.jpg,https://myanimelist.net/anime/8424/MM,2010,Medium,20, September 2024
563010,563010,Kyuujitsu no Warumono-san,Mr. Villain's Day Off,https://cdn.myanimelist.net/images/anime/1124/138750.jpg,https://myanimelist.net/anime/54617/Kyuujitsu_no_Warumono-san,2024,Hard,20, September 2024
563009,563009,Kareshi Kanojo no Jijou,His and Her Circumstances,https://cdn.myanimelist.net/images/anime/1222/108880.jpg,https://myanimelist.net/anime/145/Kareshi_Kanojo_no_Jijou,1998,Medium,20, September 2024
563008,563008,Kamikaze Kaitou Jeanne,,https://cdn.myanimelist.net/images/anime/5/20389.jpg,https://myanimelist.net/anime/142/Kamikaze_Kaitou_Jeanne,1999,Hard,20, September 2024
563007,563007,Zettai Karen Children: The Unlimited - Hyoubu Kyousuke,Unlimited Psychic Squad,https://cdn.myanimelist.net/images/anime/11/44522.jpg,https://myanimelist.net/anime/16005/Zettai_Karen_Children__The_Unlimited_-_Hyoubu_Kyousuke,2013,Hard,20, September 2024
563006,563006,Knight's & Magic,,https://cdn.myanimelist.net/images/anime/1472/93813.jpg,https://myanimelist.net/anime/34104/Knights___Magic,2017,Medium,20, September 2024
563005,563005,Shugo Chara!,Guardian Character!,https://cdn.myanimelist.net/images/anime/7/5061.jpg,https://myanimelist.net/anime/2923/Shugo_Chara,2007,Hard,20, September 2024
563003,563003,Mahou Shoujo Lyrical Nanoha,Magical Girl Lyrical Nanoha,https://cdn.myanimelist.net/images/anime/1052/136283.jpg,https://myanimelist.net/anime/76/Mahou_Shoujo_Lyrical_Nanoha,2004,Hard,20, September 2024
563002,563002,Mermaid Melody Pichi Pichi Pitch,,https://cdn.myanimelist.net/images/anime/3/9640.jpg,https://myanimelist.net/anime/521/Mermaid_Melody_Pichi_Pichi_Pitch,2003,Hard,20, September 2024
563001,563001,Tamayura,,https://cdn.myanimelist.net/images/anime/1612/132744.jpg,https://myanimelist.net/anime/9055/Tamayura,2010,Hard,20, September 2024
563000,563000,Aoi Hana,Sweet Blue Flowers,https://cdn.myanimelist.net/images/anime/3/80255.jpg,https://myanimelist.net/anime/6164/Aoi_Hana,2009,Hard,20, September 2024
562997,562997,BlazBlue: Alter Memory,,https://cdn.myanimelist.net/images/anime/10/56137.jpg,https://myanimelist.net/anime/18767/BlazBlue__Alter_Memory,2013,Hard,20, September 2024
562996,562996,Nobunagun,Nobunagan,https://cdn.myanimelist.net/images/anime/13/58141.jpg,https://myanimelist.net/anime/19855/Nobunagun,2014,Hard,20, September 2024
562995,562995,Kanon (2006),Kanon,https://cdn.myanimelist.net/images/anime/1362/128746.jpg,https://myanimelist.net/anime/1530/Kanon_2006,2006,Medium,20, September 2024
562994,562994,SoniAni: Super Sonico The Animation,Soni-Ani: Super Sonico The Animation,https://cdn.myanimelist.net/images/anime/3/56987.jpg,https://myanimelist.net/anime/20555/SoniAni__Super_Sonico_The_Animation,2014,Hard,20, September 2024
562423,562423,Persona 3 the Movie 1: Spring of Birth,,https://cdn.myanimelist.net/images/anime/6/55287.jpg,https://myanimelist.net/anime/14407/Persona_3_the_Movie_1__Spring_of_Birth,2013,Hard,13, September 2024
562422,562422,Romantic Killer,,https://cdn.myanimelist.net/images/anime/1764/142001.jpg,https://myanimelist.net/anime/52865/Romantic_Killer,2022,Medium,13, September 2024
562421,562421,Kobato.,,https://cdn.myanimelist.net/images/anime/8/79838.jpg,https://myanimelist.net/anime/5678/Kobato,2009,Hard,13, September 2024
562420,562420,Mashiro-iro Symphony: The Color of Lovers,Mashiroiro Symphony: The Color of Lovers,https://cdn.myanimelist.net/images/anime/9/39303.jpg,https://myanimelist.net/anime/10397/Mashiro-iro_Symphony__The_Color_of_Lovers,2011,Hard,13, September 2024
562419,562419,Fantastic Children,,https://cdn.myanimelist.net/images/anime/9/77062.jpg,https://myanimelist.net/anime/455/Fantastic_Children,2004,Hard,13, September 2024
562418,562418,30-sai made Doutei dato Mahoutsukai ni Nareru Rashii,Cherry Magic! Thirty Years of Virginity Can Make You a Wizard?!,https://cdn.myanimelist.net/images/anime/1762/139690.jpg,https://myanimelist.net/anime/55973/30-sai_made_Doutei_dato_Mahoutsukai_ni_Nareru_Rashii,2024,Hard,13, September 2024
562417,562417,Samurai Flamenco,,https://cdn.myanimelist.net/images/anime/11/54319.jpg,https://myanimelist.net/anime/19365/Samurai_Flamenco,2013,Hard,13, September 2024
562416,562416,Kyou kara Maou!,,https://cdn.myanimelist.net/images/anime/11/75544.jpg,https://myanimelist.net/anime/251/Kyou_kara_Maou,2004,Hard,13, September 2024
562415,562415,Junketsu no Maria,Maria the Virgin Witch,https://cdn.myanimelist.net/images/anime/1940/98844.jpg,https://myanimelist.net/anime/26441/Junketsu_no_Maria,2015,Hard,13, September 2024
562414,562414,Yu☆Gi☆Oh! Duel Monsters GX,Yu-Gi-Oh! GX,https://cdn.myanimelist.net/images/anime/6/20873.jpg,https://myanimelist.net/anime/482/Yu☆Gi☆Oh_Duel_Monsters_GX,2004,Hard,13, September 2024
562413,562413,Lodoss-tou Senki,Record of Lodoss War,https://cdn.myanimelist.net/images/anime/1644/92493.jpg,https://myanimelist.net/anime/207/Lodoss-tou_Senki,1990,Hard,13, September 2024
562412,562412,Medarot,Medabots,https://cdn.myanimelist.net/images/anime/1778/133514.jpg,https://myanimelist.net/anime/1138/Medarot,1999,Hard,13, September 2024
562411,562411,MapleStory,,https://cdn.myanimelist.net/images/anime/3/4868.jpg,https://myanimelist.net/anime/2719/MapleStory,2007,Hard,13, September 2024
562407,562407,Hyakka Ryouran: Samurai Girls,Samurai Girls,https://cdn.myanimelist.net/images/anime/9/27705.jpg,https://myanimelist.net/anime/8277/Hyakka_Ryouran__Samurai_Girls,2010,Hard,13, September 2024
562406,562406,Black Fox,,https://cdn.myanimelist.net/images/anime/1904/119291.jpg,https://myanimelist.net/anime/37498/Black_Fox,2019,Hard,13, September 2024
562405,562405,Sasaki to Pii-chan,Sasaki and Peeps,https://cdn.myanimelist.net/images/anime/1624/139672.jpg,https://myanimelist.net/anime/52482/Sasaki_to_Pii-chan,2024,Hard,13, September 2024
562404,562404,Oniichan wa Oshimai!,Onimai: I'm Now Your Sister!,https://cdn.myanimelist.net/images/anime/1058/131632.jpg,https://myanimelist.net/anime/51678/Oniichan_wa_Oshimai,2023,Hard,13, September 2024
562403,562403,Isekai Meikyuu de Harem wo,Harem in the Labyrinth of Another World,https://cdn.myanimelist.net/images/anime/1490/126919.jpg,https://myanimelist.net/anime/44524/Isekai_Meikyuu_de_Harem_wo,2022,Medium,13, September 2024
562402,562402,Soredemo Ayumu wa Yosetekuru,When Will Ayumu Make His Move?,https://cdn.myanimelist.net/images/anime/1945/126130.jpg,https://myanimelist.net/anime/45653/Soredemo_Ayumu_wa_Yosetekuru,2022,Hard,13, September 2024
562401,562401,Suki na Ko ga Megane wo Wasureta,The Girl I Like Forgot Her Glasses,https://cdn.myanimelist.net/images/anime/1582/136325.jpg,https://myanimelist.net/anime/54234/Suki_na_Ko_ga_Megane_wo_Wasureta,2023,Hard,13, September 2024
562400,562400,Temple,TenPuru: No One Can Live on Loneliness,https://cdn.myanimelist.net/images/anime/1879/136896.jpg,https://myanimelist.net/anime/54275/Temple,2023,Hard,13, September 2024
562399,562399,Tonkatsu DJ Agetarou,,https://cdn.myanimelist.net/images/anime/10/78559.jpg,https://myanimelist.net/anime/31370/Tonkatsu_DJ_Agetarou,2016,Hard,13, September 2024
562398,562398,Cross Ange: Tenshi to Ryuu no Rondo,Cross Ange: Rondo of Angel and Dragon,https://cdn.myanimelist.net/images/anime/2/67515.jpg,https://myanimelist.net/anime/25731/Cross_Ange__Tenshi_to_Ryuu_no_Rondo,2014,Hard,13, September 2024
562397,562397,Synduality: Noir,,https://cdn.myanimelist.net/images/anime/1464/134806.jpg,https://myanimelist.net/anime/53026/Synduality__Noir,2023,Hard,13, September 2024
562396,562396,Yuuki Bakuhatsu Bang Bravern,Brave Bang Bravern!,https://cdn.myanimelist.net/images/anime/1872/140863.jpg,https://myanimelist.net/anime/55528/Yuuki_Bakuhatsu_Bang_Bravern,2024,Hard,13, September 2024
562391,562391,Vampire Holmes,,https://cdn.myanimelist.net/images/anime/12/74765.jpg,https://myanimelist.net/anime/28929/Vampire_Holmes,2015,Hard,09, September 2024
562389,562389,Kirarin Revolution,,https://cdn.myanimelist.net/images/anime/1089/116598.jpg,https://myanimelist.net/anime/1516/Kirarin☆Revolution,2006,Hard,09, September 2024
562388,562388,Blood-C,,https://cdn.myanimelist.net/images/anime/2/31649.jpg,https://myanimelist.net/anime/10490/Blood-C,2011,Medium,09, September 2024
562387,562387,Yuuki Yuuna wa Yuusha de Aru,Yuki Yuna is a Hero,https://cdn.myanimelist.net/images/anime/8/77057.jpg,https://myanimelist.net/anime/25519/Yuuki_Yuuna_wa_Yuusha_de_Aru,2014,Hard,09, September 2024
562386,562386,Bubble,,https://cdn.myanimelist.net/images/anime/1011/121152.jpg,https://myanimelist.net/anime/50549/Bubble,2022,Hard,09, September 2024
562385,562385,Asura Cryin',,https://cdn.myanimelist.net/images/anime/7/17071.jpg,https://myanimelist.net/anime/5342/Asura_Cryin,2009,Hard,09, September 2024
562384,562384,High Card,,https://cdn.myanimelist.net/images/anime/1803/131345.jpg,https://myanimelist.net/anime/49154/High_Card,2023,Hard,09, September 2024
562383,562383,Kamisama ni Natta Hi,The Day I Became a God,https://cdn.myanimelist.net/images/anime/1396/109465.jpg,https://myanimelist.net/anime/41930/Kamisama_ni_Natta_Hi,2020,Medium,09, September 2024
